"","OP_CODE","YEAR","VESSEL","SURVEY","BEST_LAT_DD","BEST_DEPTH_M","AREA_SWEPT_MSQ","arrowtooth","aurora","bocaccio","canary","chilipepper","cowcod","darkblotched","Dover","English","greenspotted","greenstriped","halfbanded","hake","LST","petrale","POP","redbanded","rosethorn","rougheye","sablefish","sanddab","sharpchin","shortbelly","dogfish","SST","widow","yelloweye","yellowtail"
"5498",200903008122,2009,8,3,36.8350137096775,65.9235,15842.5694892,0,0,0,0,0.01,0,0,0,0.08,0,0,0,0,0,3.26,0,0,0,0,0.3,5.89,0,0,0,0,0,0,0
"5499",200903008123,2009,8,3,36.2933475,109.6493,12521.30869955,0,0,0,13.45,0.08,3.1,0,0,1.55,2.85,0.75,0,0,0,0.9,0,0,0,0,0,4.3,0,0,0,0,18.48,0,27.35
"5500",200903008124,2009,8,3,36.196458139535,1146.4842,17818.35419024,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,3.95,0,0,0,0,10.8,0,0,0
"5501",200903008125,2009,8,3,35.8176504166665,1155.0115,22307.09681174,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95,0,0,0,0,0,9.45,0,0,0,0,2.35,0,0,0
"5502",200903008126,2009,8,3,35.7648114379085,620.8906,14684.95172727,0,0,0,0,0,0,0,30.45,0,0,0,0,1.65,8.2,0,0,0,0,0,20.15,0,0,0,0,2.2,0,0,0
"5503",200903008127,2009,8,3,35.7290870915035,624.3406,15663.66779016,0,0,0,0,0,0,0,53.2,0,0,0,0,1.05,12.54,0,0,0,0,0,12.8,0,0,0,0,14.21,0,0,0
"5504",200903008128,2009,8,3,35.581263387978,917.5487,16036.91667924,0,0,0,0,0,0,0,39.1,0,0,0,0,0,75.84,0,0,0,0,0,34.55,0,0,0,0,20.11,0,0,0
"5505",200903008129,2009,8,3,35.565759090909,645.322,14696.07084784,0,0,0,0,0,0,0,127.45,0,0,0,0,0,35.3,0,0,0,0,0,7.5,0,0,0,0,16.9,0,0,0
"5506",200903008131,2009,8,3,35.217747311828,1049.7393,27648.25374696,0,0,0,0,0,0,0,46.45,0,0,0,0,0,31.1,0,0,0,0,0,21.95,0,0,0,0,7.55,0,0,0
"5507",200903008134,2009,8,3,35.386422875817,740.8511,14680.5481452,0,0,0,0,0,0,0,61.15,0,0,0,0,0,46.8,0,0,0,0,0,4.55,0,0,0,0,17.15,0,0,0
"5508",200903008135,2009,8,3,35.3802002032525,599.3752,14208.28304001,0,1.95,0,0,0,0,0,61.95,0,0,0,0,6,16.55,0,0,0,0,0,24,0,0,0,0,9.4,0,0,0
"5509",200903008136,2009,8,3,35.334948366013,522.4961,15319.28913702,0,9.05,0,0,0,0,0,34.9,0,0,0,0,32.92,7.4,0,0,0,0,0,12,0,0,0,0,4.75,0,0,0
"5510",200903008137,2009,8,3,35.430205865862,97.9633,15049.83855617,0,0,0,0,0.3,0,0,0,3.4,0,0.02,0.6,1.45,0,0,0,0,0,0,0.18,19.55,0,0,0,0,0,0,0
"5511",200903008139,2009,8,3,34.5656981707315,926.7614,19098.74343928,0,0,0,0,0,0,0,64.35,0,0,0,0,0,55.44,0,0,0,0,0,31,0,0,0,0,35.65,0,0,0
"5512",200903008140,2009,8,3,34.652077777778,672.0805,15006.14559674,0,0,0,0,0,0,0,136.65,0,0,0,0,0,20,0,0,0,0,0,5.7,0,0,0,0,3.15,0,0,0
"5513",200903008141,2009,8,3,34.844527150538,441.8981,13570.02836766,0,2.36,0,0,0,0,0,97.15,0,0,0,0,26.9,9.85,0,0,0,0,0,19.2,0,0,0,0,4,0,0,0
"5514",200903008142,2009,8,3,34.8480527777775,519.86,18565.56864853,0,3.6,0,0,0,0,0,33.85,0,0,0,0,13.3,2.9,0,0,0,0,0,6.85,0,0,0,0,8.75,0,0,0
"5515",200903008143,2009,8,3,34.950545751634,507.4401,15629.58907413,0,15.55,0,0,0,0,0,154.95,0,0,0,0,6.86,24.88,0,0,0,0,0,2.75,0,0,0,0,19.07,0,0,0
"5516",200903008144,2009,8,3,34.9369730392155,122.237,13377.53817816,0,0,0,0,0.08,0,0,0.9,1.3,0,0,0,0,0,0.56,0,0,0,0,9,12.1,0,0,3.65,0,0,0,0
"5517",200903008145,2009,8,3,35.04482743947,133.4995,13199.08168662,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0.55,0,0,0,0,0,28,0,0,2.85,0,0,0,0
"5518",200903008146,2009,8,3,35.131441935484,174.0401,10749.68008794,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.12,2.45,0,0,1.15,0,0,0,0
"5519",200903008147,2009,8,3,35.146919105691,246.3488,13990.87240422,0,0,0,0,1.6,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.06,5.3,0,0,0,0
"5520",200903008148,2009,8,3,34.724926633987,102.5561,16223.01460182,0,0,22.8,0,0,5.6,0,0.2,2.3,10.6,1.15,73.6,0,0,0.4,0,0,0,0,0,7.25,0,0,5.4,0,0,4.45,0
"5521",200903008149,2009,8,3,34.613376666667,216.9849,13603.11552319,0,0,0,0,0,0,0,0.2,0,0,0,0.26,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"5522",200903008150,2009,8,3,34.397270698925,174.7646,14622.31139964,0,0,0,0,0,0,0,0,3.5,0,0.05,0.16,0,0,0.12,0,0,0,0,0,11.75,0,0,2.65,0,0,0,0
"5523",200903008151,2009,8,3,34.3257164529915,332.069,15753.71827164,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5524",200903008152,2009,8,3,34.2855634408605,438.1285,13473.08483859,0,0,0,0,0,0,0,13.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5525",200903008153,2009,8,3,34.4206570261435,150.938,13862.3127718,0,0,0.16,0,0,0.01,0,0,4.6,0,0.03,0,0.12,0,0,0,0,0.18,0,0,6.42,0,0,0,0,0,0,0
"5526",200903008154,2009,8,3,34.329887908497,495.2963,14747.3265131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5527",200903008155,2009,8,3,34.1349282258065,165.2693,14505.8397624,0,0,0,0,0,0,0,0,16.1,0,0.12,0.04,0,0,0,0,0,0.08,0,0,9,0,0,0.28,0,0,0,0
"5528",200903008156,2009,8,3,34.190426344086,237.1784,15488.7615441,0,0,0,0,0,0,0,1.26,2.3,0.04,0.04,0,0.1,0,0,0,0,0.06,0,0,0,0,0,0.8,0,0,0,0
"5529",200903008157,2009,8,3,34.1831161764705,218.9863,15147.27853068,0,0,0,0,0,0,0,1.02,4.5,0,0,0,0.56,0,1.5,0,0,0,0,0,0.16,0,0,5.6,0,0,0,0
"5530",200903008158,2009,8,3,33.9629783333335,669.6008,13940.5706483,0,0,0,0,0,0,0,59.75,0,0,0,0,0,26.6,0,0,0,0,0,0,0,0,0,1.7,19.7,0,0,0
"5531",200903008159,2009,8,3,33.999894577508,157.796,13932.33479532,0,0,0,0,1.55,0,0,0.7,9.35,0,0,0,0,0,0.14,0,0,0,0,0,39.59,0,0.42,13.2,0,0,0,0
"5532",200903008160,2009,8,3,33.8235018292685,832.2591,15535.27479092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5533",200903008161,2009,8,3,33.560995430108,198.2924,13978.90213818,0,0,0,0,0,0,0,0.28,13.6,0.08,0.36,0.32,0.85,0,0,0,0,0,0,0,72.97,0,0,4.4,0,0,0,0
"5534",200903008162,2009,8,3,33.3073699186995,94.0585,15047.96109824,0,0,0,0,0.08,0,0,0.6,0,0,0.3,0.16,0,0,0,0,0,0,0,0,8.25,0,1.88,10.5,0,0,0,0
"5535",200903008163,2009,8,3,33.4755072222225,494.1695,15161.49837044,0,0.1,0,0,0,0,0,2.75,0,0,0,0,23.85,9.95,0,0,0,0,0,0,0,0,0,0,14.05,0,0,0
"5536",200903008164,2009,8,3,33.264152777778,759.4963,14301.5689095,0,0,0,0,0,0,0,9.75,0,0,0,0,0.4,11.95,0,0,0,0,0,0,0,0,0,0,15.05,0,0,0
"5537",200903008165,2009,8,3,33.217986585366,88.1465,14718.8040012,0,0,0,0,0,0,0,0,6.1,0,0,2.67,0,0,0,0,0,0,0,0,12.58,0,0,0,0,0,0,0
"5538",200903008166,2009,8,3,33.1300614285715,225.4034,14895.31801139,0,0,0,0,0,0,0,0.2,0.18,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0
"5539",200903008167,2009,8,3,33.047622311828,286.6088,14742.77065548,0,0,0,0,0,0,0,0.46,1.7,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5540",200903008168,2009,8,3,32.974874256408,506.3345,12935.01915563,0,0,0,0,0,0,0,31.5,0,0,0,0,0.65,3.55,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0
"5541",200903008170,2009,8,3,32.7681615079365,70.2466,16506.0442716,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0
"5542",200903008172,2009,8,3,32.460463398693,1128.0948,20198.56775072,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0
"5543",200903008173,2009,8,3,32.431778571429,1125.3891,17327.55914955,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,1.52,0,0,0
"5544",200903008174,2009,8,3,32.853201960784,697.2538,15805.48479291,0,0,0,0,0,0,0,5.6,0,0,0,0,0,15.43,0,0,0,0,0,5.05,0,0,0,0,7.75,0,0,0
"5545",200903008175,2009,8,3,33.2121675,1156.0317,21048.18202872,0,0,0,0,0,0,0,1.35,0,0,0,0,0,32.2,0,0,0,0,0,11.2,0,0,0,0,7,0,0,0
"5546",200903008176,2009,8,3,33.6210284552845,284.0476,13774.33296809,0,0,0,0,0,0.55,0,0.44,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0.34,0,0,0
"5547",200903008178,2009,8,3,33.8350784313725,106.1326,13402.81194716,0,0,0,0,0,0,0,0,0,0.58,0,0.1,0,0,0,0,0,0,0,0,16.65,0,0,0,0,0,0,0
"5548",200903008179,2009,8,3,34.165660784314,480.6167,16152.06682606,0,0,0,0,0,0,0,41.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5549",200903008181,2009,8,3,34.1927640522875,168.3994,15251.78686954,0,0,0,0,0.48,0,0,0,2.25,1.3,0.07,1.45,0,0,0,0,0,1,0,0,15.4,0,0.04,0,0,0,0,0
"5550",200903008182,2009,8,3,34.1948529411765,137.7949,14730.80354424,0,0,0,0,6.76,0.04,0,0,0,2.93,0.46,126.75,0,0,0,0,0,3.56,0,0,4,0,3.45,0,0,0,0,0
"5551",200903008183,2009,8,3,34.173841581984,255.5692,11702.97372023,0,0,0,0,0.38,0,0,0.16,3.3,0,0.24,0,0,0,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0
"5552",200903008184,2009,8,3,34.665999731183,96.2988,16795.78208455,0,0,0,0,0.06,0,0,0.04,1.35,0,0,0.02,0,0,0.55,0,0,0,0,1.65,8.7,0,0,3.9,0,0,0,0
"5553",200903008185,2009,8,3,34.8093846774195,117.0401,15175.29840966,0,0,0,0,0,0,0,0.1,0.75,0,0,0.08,0,0,0.25,0,0,0,0,0.18,8.85,0,0,16.1,0,0,0,0
"5554",200903010001,2009,10,3,45.0487640085155,535.2728,19832.59068567,0,0,0,0,0,0,0,5.2,0,0,0,0,0,16.98,0,0,0,0,0,2.4,0,0,0,0,7.88,0,0,0
"5555",200903010002,2009,10,3,45.079377363496,572.0374,16176.10426224,0,0,0,0,0,0,0,1.75,0,0,0,0,0,17.35,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"5556",200903010003,2009,10,3,45.0718951802355,427.7961,16168.38074952,0,9.35,0,0,0,0,0,21.3,0,0,0,0,0,2.75,0,0,0,0,2.6,1.6,0,0,0,0,7.24,0,0,0
"5557",200903010004,2009,10,3,45.0737640647985,406.0574,15975.92868585,3.05,3.3,0,0,0,0,0,101.9,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,17.2,0,0,0
"5558",200903010005,2009,10,3,45.2252484379835,522.3062,16178.40196815,0,0.6,0,0,0,0,0,16.15,0,0,0,0,0,28.15,0,0,0,0,0,2.3,0,0,0,0,3.25,0,0,0
"5559",200903010006,2009,10,3,45.824902539407,151.2663,14679.00603702,15,0,0,0,0,0,0.24,14.4,0,0,0.16,0,0.55,0.65,3.7,0,0,0,0.4,0,0,0,0,0,0.14,0,0,0
"5560",200903010007,2009,10,3,45.8653598009865,152.9339,13869.83485252,3.85,0,0,0,0,0,0.38,4.8,0,0,0.16,0,0.04,0,0.65,0.05,0,0,0.42,1.55,0,0,0,0,0,0,0,1.95
"5561",200903010008,2009,10,3,46.0235334235475,151.2838,13122.41094098,17.4,0,0,0,0,0,0.2,25.9,0,0,0.54,0,0.95,0,0.45,0.02,0,0,0,1.15,0.08,0,0,0,0,0,0,0
"5562",200903010009,2009,10,3,46.158106927167,1059.2429,23170.58279585,0,0,0,0,0,0,0,0,0,0,0,0,0,146.58,0,0,0,0,0,94.25,0,0,0,0,3.85,0,0,0
"5563",200903010010,2009,10,3,46.1404347799875,1041.2671,19441.12110288,0,0,0,0,0,0,0,0,0,0,0,0,0,43.75,0,0,0,0,0,4.25,0,0,0,0,16.3,0,0,0
"5564",200903010012,2009,10,3,46.965617943832,76.4125,15032.75157465,0.06,0,0,0,0,0,0,8.05,7,0,0,0,0,0,3.3,0,0,0,0,0,47.7,0,0,1.75,0,0,0,0
"5565",200903010013,2009,10,3,46.988752327885,100.7323,16219.292418,39.55,0,0,0,0,0,0,93.15,5.3,0,0,0,68.55,0,11.62,0,0,0,0,1.75,0.14,0,0,4.85,0,0,0,3.5
"5566",200903010014,2009,10,3,47.026413885456,118.0894,14231.04196884,110.35,0,0,0,0,0,0,64.2,0,0,0,0,142.85,0,3.4,0,0,0,0,0.28,0,0,0,1.95,0,0,0,0
"5567",200903010015,2009,10,3,47.2523525530285,131.5883,15968.20760604,221.47,0,0,1.5,0,0,0,36.1,0,0,0.04,0,0,0,10.5,0,0,0,0,0.46,0,0,0,0,0,0,0,0
"5568",200903010016,2009,10,3,47.3555909493825,175.7074,14154.98639185,206.15,0,0,2.5,0,0,8.95,61.05,0,0,0.1,0,0,0,1.85,0.34,0,0,0.4,4.65,0,0,0,17.4,0.4,0,0,1.45
"5569",200903010017,2009,10,3,47.993735,163.2942,15978.92077958,0.44,0,0,4.55,0,0,0,7.8,0,0,113.6,0,0,0,0.46,0,0,31.3,0,0,0,2.55,0,1.1,0,0,31.25,84.9
"5570",200903010018,2009,10,3,48.104912916667,136.1334,14215.9344735,1.3,0,0,0,0,0,0,2.4,7,0,0,0,0,0,11.4,0,0,0,0,0,1.05,0,0,0,0,0,0,0
"5571",200903010019,2009,10,3,48.12358,141.433,14389.97654032,1.5,0,0,0,0,0,0,0.38,10.3,0,0,0,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5572",200903010020,2009,10,3,48.293555,179.423,14967.77241885,110.2,0,0,0,0,0,0,21,0,0,0,0,6.55,0,3.2,0,0,0,0,0,0,0,0,14.35,0,0,0,0
"5573",200903010021,2009,10,3,48.25693892066,199.0267,18365.833458,232.18,0,0,0,0,0,4.45,144,0,0,0,0,0,0,0.34,0,0,0,0,0.54,0,0,0,12.2,0,0,0,1.58
"5574",200903010022,2009,10,3,48.4051538344275,228.6805,19066.38385248,74.9,0,0,0,0,0,0,189.25,0.26,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0
"5575",200903010023,2009,10,3,48.365177642181,161.1228,15879.43056356,315.5,0,0,0,0,0,0.56,10.55,0.74,0,0.6,0,0.2,0,1.25,0,0,0,0,0,0,0,0,2.45,0,0,0,0
"5576",200903010024,2009,10,3,48.26128565359,118.4811,14765.65839266,25.95,0,0,0.7,0,0,0,6.35,0,0,22.1,0,0,0,16.45,0,0,4.25,0,0,0,0.1,0,16,0,0.34,0,47.7
"5577",200903010025,2009,10,3,47.668633986928,118.4327,15066.82231387,97.9,0,0,0,0,0,0.1,23.15,0.34,0,0.44,0,0,0,13.2,0,0,0,0,1.45,0,0,0,0,0,0,0,718.75
"5578",200903010026,2009,10,3,47.4359742330125,649.2637,17557.49705571,0,0,0,0,0,0,0,133.95,0,0,0,0,0,71.9,0,0,0,0,0,3.45,0,0,0,0,12.25,0,0,0
"5579",200903010027,2009,10,3,46.856323693582,444.1951,16795.45918722,4.7,0,0,0,0,0,0,127.75,0,0,0,0,0,0.04,0,0,0,0,0,14.85,0,0,0,0,10.55,0,0,0
"5580",200903010028,2009,10,3,46.7018884428745,770.8346,17739.46875308,0,0,0,0,0,0,0,1.55,0,0,0,0,0,62.4,0,0,0,0,0,3.45,0,0,0,0,3.6,0,0,0
"5581",200903010029,2009,10,3,46.5596017446885,837.302,17724.54273276,0,0,0,0,0,0,0,2.35,0,0,0,0,0,89.35,0,0,0,0,0,8.3,0,0,0,0,3.3,0,0,0
"5582",200903010030,2009,10,3,46.1345184104935,107.6156,16079.40359424,7.2,0,0,0,0,0,0,77.45,8.7,0,0,0,0.95,0,4.55,0,0,0,0,173.9,0.24,0,0,0,0,0,0,0
"5583",200903010031,2009,10,3,45.930318253968,93.5593,15439.91979706,0.55,0,0,0,0,0,0,19.5,10.1,0,0,0,0,0,15.15,0,0,0,0,0,89.95,0,0,0,0,0,0,0
"5584",200903010032,2009,10,3,45.83339125,120.2542,14895.22169703,13.4,0,0,0,0,0,0.18,33.5,0,0,0,0,3.75,0,9.75,0,0,0,0,9.2,0.34,0,0,1.85,0,0,0,0
"5585",200903010033,2009,10,3,45.658923197275,88.9998,14667.17917742,0,0,0,0,0,0,0,6.9,1.7,0,0,0,0,0,7.75,0,0,0,0,0.5,221.05,0,0,0,0,0,0,0
"5586",200903010034,2009,10,3,45.7217599250025,139.0235,14498.62473274,22.3,0,0,0,0,0,0.94,30.15,0.42,0,2.3,0,101.15,0,7.45,0,0.26,0,0,2.05,0.14,0,0,0,0,0,0,0
"5587",200903010035,2009,10,3,45.705936897384,220.7887,16556.3663412,15.75,0,0,0,0,0,50.7,94.15,0,0,8.85,0,4.2,0,0,0,0.12,0.1,0,1.9,0,3.65,0,0,4.25,1.45,0,0
"5588",200903010036,2009,10,3,45.5621443221185,503.7185,15954.3818405,0,0.36,0,0,0,0,0,139.35,0,0,0,0,0,13.24,0,0,0,0,0,12.3,0,0,0,0,37.51,0,0,0
"5589",200903010037,2009,10,3,45.3993360104715,409.4338,15262.7351937,0.95,7.75,0,0,0,0,0,25.15,0,0,0,0,2.75,1.7,0,0,0,0,0,5.1,0,0,0,0,18.25,0,0,0
"5590",200903010038,2009,10,3,45.370096873982,392.9338,14992.58136312,0,0,0,0,0,0,0,33.05,0,0,0,0,0.75,0,0,0.85,0,0,1.9,12.95,0,0,0,0,13.7,0,0,0
"5591",200903010039,2009,10,3,45.0741680511675,298.4942,16073.07135824,23.5,0,0,0,0,0,0,43.95,0,0,0,0,7.2,0,0,1.1,0.74,0,1.7,9.9,0,0,0,2,38.7,0,0,0
"5592",200903010040,2009,10,3,44.8117036231465,265.4677,16238.32460096,63.45,0,0,0,0,0,4.4,51.45,0,0,0.8,0,8.6,0,0,0.94,0.23,0,0,34.35,0,0,0,0,36.25,1.05,0,0
"5593",200903010041,2009,10,3,44.726930468842,153.2204,15831.2148825,1.35,0,0,0,0,0,0.02,63,1.1,0,11.35,0,1.9,0,0.55,0,0,2.05,0,0,0,0,0,0,0.18,0,0,3.45
"5594",200903010042,2009,10,3,44.831075562646,71.0883,14681.26079416,0,0,0,0,0,0,0,0.14,4.1,0,0,0,0,0,0.46,0,0,0,0,0,6.4,0,0,0,0,0,0,0
"5595",200903010043,2009,10,3,44.700106598273,69.9947,17282.33791839,0,0,0,0,0,0,0,0.54,13.94,0,0,0,0,0,0.45,0,0,0,0,0,5.9,0,0,0.24,0,0,0,0
"5596",200903010045,2009,10,3,44.647357760337,107.4864,15623.40944256,0,0,0,0,0,0,0,15.13,15.1,0,1,0,0,0,11.6,0,0,0,0,0,21.4,0,0,1.9,0,0,0,0
"5597",200903010046,2009,10,3,44.66922323937,194.6762,17353.25325054,38.25,0,0,0,0,0,0,122.4,0,0,2.4,0,9.4,0,0,0,0,0,0,30.1,0,0,0,4.55,5.5,0,0,0
"5598",200903010047,2009,10,3,44.838366992884,390.9882,17524.78527616,1.65,0.5,0,0,0,0,20.8,60.7,0,0,0,0,3.45,0,0,3.75,0,0,0,19.75,0,0,0,0,19.55,0,0,0
"5599",200903010048,2009,10,3,44.8717090962505,415.1887,19150.784154,3.45,13.15,0,0,0,0,5.95,11.05,0,0,0,0,6.8,46.25,0,1.8,0,0,27.2,33.95,0,0,0,2.45,11.1,0,0,0
"5600",200903010049,2009,10,3,44.619539241136,825.706,14579.061224,0,0,0,0,0,0,0,5.15,0,0,0,0,0,48.7,0,0,0,0,0,8.25,0,0,0,0,5.05,0,0,0
"5601",200903010050,2009,10,3,44.5063758285845,198.793,15952.76292604,109.7,0,0,0,0,0,0,138.2,2.25,0,1.1,0,0.75,0.12,1.7,0,0,0,0,98.45,0,0.1,0,0,0.28,0,0,0
"5602",200903010051,2009,10,3,44.348173318869,96.6242,14888.6729259,2.05,0,0,0,0,0,0,1.1,0,1.65,7.6,0,0,0,3.03,0,0,1.54,0,2.9,2.4,0,0,0,0,0,0,1.8
"5603",200903010052,2009,10,3,44.2231611269755,809.3121,19311.42863786,0,0,0,0,0,0,0,3.85,0,0,0,0,0,17.1,0,0,0,0,0,6.8,0,0,0,0,1.85,0,0,0
"5604",200903010053,2009,10,3,44.151874897578,106.3669,13924.80731031,2.3,0,0,0,0,0,0,5.95,8.15,0.25,6.45,0,0,0,11.95,0,0,0.48,0,0,11.05,0,0,2.15,0,0,0,0
"5605",200903010056,2009,10,3,44.2897883747915,88.4489,14721.537212,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,3.15,0,0,0.3,0,0,0.75,0,0,0,0,0,0,0
"5606",200903010057,2009,10,3,44.26275030155,103.5814,13500.84092384,0.4,0,0,0,0,0,0,15.38,15.2,0,0,0,13.8,0,0.34,0,0,0,0,0.3,7.75,0,0,0.26,0,0,0,0
"5607",200903010058,2009,10,3,44.3951786027785,77.7109,12681.7182418,0,0,0,0,0,0,0,11.05,6.6,0,0,0,0,0,33.05,0,0,0,0,0.62,406.7,0,0,0,0,0,0,0
"5608",200903010059,2009,10,3,44.409056912954,68.492,13505.32493193,0,0,0,0,0,0,0,0.45,11.15,0,0,0,1.35,0,0.7,0,0,0,0,0,29.9,0,0,4.6,0,0,0,0
"5609",200903010060,2009,10,3,44.36690036152,62.8856,13851.9540954,0,0,0,0,0,0,0,2.17,12.5,0,0,0,0.07,0,0.4,0,0,0,0,0,3.35,0,0,0,0,0,0,0
"5610",200903010061,2009,10,3,44.1901149079395,79.6459,15725.62624248,0,0,0,0,0,0,0,2.3,5.8,0,0,0,0.85,0,1.35,0,0,0,0,0,42.65,0,0,0,0,0,0,0
"5611",200903010062,2009,10,3,44.1163816345605,82.2464,13242.28767483,0,0,0,0,0,0,0,0.7,4.55,0,0,0,0.07,0,1.35,0,0,0,0,0,69.4,0,0,0,0,0,0,0
"5612",200903010063,2009,10,3,43.712393844086,106.9061,14970.16058621,5.55,0,0,0,0,0,0,61.45,56.35,0,0,0,0.08,0,22.45,0,0,0,0,13.5,34.85,0,0,0,0,0,0,0
"5613",200903010064,2009,10,3,43.8778504166665,195.2145,17640.87700766,13.4,0,0,0.95,0,0,5.6,83.65,0,0,1.6,0,26.5,0,0,0,0,0,0,38.85,0,0,0,9.5,11.55,0,0,0
"5614",200903010065,2009,10,3,43.803771835169,484.9937,14612.09229011,0,0,0,0,0,0,0,52.35,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,1.25,0,0,0
"5615",200903010066,2009,10,3,43.748475211934,537.4357,15907.4109663,0,0.42,0,0,0,0,0,57.6,0,0,0,0,0.62,12.2,0,0,0,0,0,2.65,0,0,0,0,12.75,0,0,0
"5616",200903010067,2009,10,3,43.7782241290515,305.1324,14479.72068228,23.55,0,0,0,0,0,1.45,33.1,0,0,0,0,0.5,0,0,0,0,0,0,82.05,0,0,0,1.1,25.9,0,0,0
"5617",200903010068,2009,10,3,43.652066038566,210.6041,15007.67796385,23.3,0,0,0,0.62,0,1.15,89.9,0,0,1.1,0,24,0,0,0,0,0,0,26.1,0,0,0,21.4,7.6,0.88,0,0
"5618",200903010070,2009,10,3,43.58094719419,638.2551,15759.05523768,0,0,0,0,0,0,0,32.3,0,0,0,0,0,55.5,0,0,0,0,0,1.6,0,0,0,0,4.8,0,0,0
"5619",200903010071,2009,10,3,43.5266335026535,697.7517,18664.55299595,0,0,0,0,0,0,0,5.8,0,0,0,0,0,74.65,0,0,0,0,0,0,0,0,0,0,13.55,0,0,0
"5620",200903010072,2009,10,3,43.4455883333335,542.2736,16579.5909856,0,0,0,0,0,0,0,143.5,0,0,0,0,0.48,22.18,0,0,0,0,0,15.5,0,0,0,0,15.82,0,0,0
"5621",200903010073,2009,10,3,43.4052316666665,535.6143,17121.32431208,0,0,0,0,0,0,0,27.05,0,0,0,0,0,23.1,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0
"5622",200903010074,2009,10,3,43.1570880339055,292.2966,15422.96858717,19.3,0,0,0,0,0,1.75,36.75,0,0,0,0,4.85,0,0,0,0,0,0,14.75,0,0,0,5.65,74.15,0,0,0
"5623",200903010075,2009,10,3,43.087108241624,496.6028,14800.67419848,0,0,0,0,0,0,0,84.3,0,0,0,0,22.45,0,0,0,0,0,0,24.55,0,0,0,0,10.3,0,0,0
"5624",200903010076,2009,10,3,43.0348006022655,1023.3893,17066.43135994,0,0,0,0,0,0,0,6.2,0,0,0,0,0,144.7,0,0,0,0,0,5.35,0,0,0,0,0,0,0,0
"5625",200903010077,2009,10,3,42.957754046219,115.7868,14047.92383498,4.5,0,0,0,0,0,0,40.95,61.75,0,0,0,0,0,8.35,0,0,0,0,203.25,0,0,0,7.5,0,0,0,1.65
"5626",200903010078,2009,10,3,42.7686990039415,149.7983,15892.829127,13.22,0,0,0,0,0,1.55,82.4,4.05,0,0.9,0,2.3,0,5.6,0,0.12,0,0,0.7,0,0,0,0,0,0,0,0
"5627",200903010079,2009,10,3,42.662710581524,646.7794,14739.94369254,0,0,0,0,0,0,0,219.95,0,0,0,0,0,75.4,0,0,0,0,0,76.05,0,0,0,0,7.55,0,0,0
"5628",200903010080,2009,10,3,42.613260529134,153.0775,15602.02298464,22.2,0,0,0,0,0,3.55,33.85,5,0,0.68,0,0.27,0,13.75,0,0,0,0,3.2,0,0.38,0,20.55,0,0,0,0
"5629",200903010081,2009,10,3,42.6340616666665,86.7155,15275.0051991,0.16,0,0,0,0,0,0,0.35,1.5,0,0,0,0,0,2.4,0,0,0,0,0.55,1.08,0,0,2.9,0,0,0,0
"5630",200903010082,2009,10,3,42.374895326573,654.9502,14748.41254896,0,0,0,0,0,0,0,387.4,0,0,0,0,0,52.65,0,0,0,0,0,24.4,0,0,0,0,1.95,0,0,0
"5631",200903010083,2009,10,3,42.1676520940795,139.6713,16880.45886882,7.1,0,0,0,1.8,0,8.8,7.4,0.7,0,0.48,0,21.75,0,11.35,0,0,0,0,7.05,0,0,0,0,0,0,0,0
